id,created_at,updated_at,version,name,description,ordinal,vocation_id,subclass_id,vocation_level,activation,uses_reset
49a65280-0175-5a21-93c8-8917139b8a4e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Dragon Companion,"You can cast Summon Dragon without a Material component. You can also cast it once without a spell slot, and you regain the ability to cast it in this way when you finish a Long Rest.

Whenever you start casting the spell, you can modify it so that it doesn't require Concentration. If you do so, the spell's duration becomes 1 minute for that casting.",14,d8f1aa54-e1c7-55f0-9436-1da48a0ba8be,11584b2d-4f1c-566e-b181-2dc30d8b55fe,18,PASSIVE,AT_WILL
920e38b1-9083-5e00-a914-becfc331cb52,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Eldritch Invocations,"You have unearthed Eldritch Invocations, pieces of forbidden knowledge that imbue you with an abiding magical ability or other lessons. You gain one invocation of your choice, such as Pact of the Tome. Invocations are described in the ""Eldritch Invocation Options"" section later in this class's description.

Prerequisites. If an invocation has a prerequisite, you must meet it to learn that invocation. For example, if an invocation requires you to be a level 5+ Warlock, you can select the invocation once you reach Warlock level 5.

Replacing and Gaining Invocations. Whenever you gain a Warlock level, you can replace one of your invocations with another one for which you

Warlock Features
Proficiency
Level Bonus  Class Features
1  +2  Eldritch Invocations, Pact Magic
2  +2  Magical Cunning
3  +2  Warlock Subclass
4  +2  Ability Score Improvement
5  +3  —
6  +3  Subclass feature
7  +3  —
8  +3  Ability Score Improvement
9  +4  Contact Patron
10  +4  Subclass feature
11  +4  Mystic Arcanum (level 6 spell)
12  +4  Ability Score Improvement
13  +5  Mystic Arcanum (level 7 spell)
14  +5  Subclass feature
15  +5  Mystic Arcanum (level 8 spell)
16  +5  Ability Score Improvement
17  +6  Mystic Arcanum (level 9 spell)
18  +6  —
19  +6  Epic Boon
20  +6  Eldritch Master

qualify. You can't replace an invocation if it's a prerequisite for another invocation that you have.

When you gain certain Warlock levels, you gain more invocations of your choice, as shown in the Invocations column of the Warlock Features table.

You can't pick the same invocation more than once unless its description says otherwise.",0,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,1,PASSIVE,AT_WILL
e2fdca71-a4b0-54c9-8a53-6585f49eac74,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Pact Magic,"Through occult ceremony, you have formed a pact with a mysterious entity to gain magical powers. The entity is a voice in the shadows—its identity unclear—but its boon to you is concrete: the ability to cast spells. See ""Spells"" for the rules on spellcasting. The information below details how you use those rules with Warlock spells, which appear in the Warlock spell list later in the class's description.

Cantrips. You know two Warlock cantrips of your choice. Eldritch Blast and Prestidigitation are recommended. Whenever you gain a Warlock level, you can replace one of your cantrips from this feature with another Warlock cantrip of your choice.

When you reach Warlock levels 4 and 10, you learn another Warlock cantrip of your choice, as shown in the Cantrips column of the Warlock Features table.

Eldritch  Prepared  Spell  Slot
Invocations  Cantrips  Spells  Slots  Level
1  2  2  1  1
3  2  3  2  1
3  2  4  2  2
3  3  5  2  2
5  3  6  2  3
5  3  7  2  3
6  3  8  2  4
6  3  9  2  4
7  3  10  2  5
7  4  10  2  5
7  4  11  3  5
8  4  11  3  5
8  4  12  3  5
8  4  12  3  5
9  4  13  3  5
9  4  13  3  5
9  4  14  4  5
10  4  14  4  5
10  4  15  4  5
10  4  15  4  5

Spell Slots. The Warlock Features table shows how many spell slots you have to cast your Warlock spells of levels 1-5. The table also shows the level of those slots, all of which are the same level. You regain all expended Pact Magic spell slots when you finish a Short or Long Rest.

For example, when you're a level 5 Warlock, you have two level 3 spell slots. To cast the level 1 spell Charm Person, you must spend one of those slots, and you cast it as a level 3 spell.

Prepared Spells of Level 1+. You prepare the list of level 1+ spells that are available for you to cast with this feature. To start, choose two level 1 Warlock spells. Charm Person and Hex are recommended.

The number of spells on your list increases as you gain Warlock levels, as shown in the Prepared Spells column of the Warlock Features table. Whenever that number increases, choose additional Warlock spells until the number of spells on your list matches the number in the table. The chosen spells must be of a level no higher than what's shown in the table's Slot Level column for your level. When you reach level 6, for example, you learn a new Warlock spell, which can be of levels 1-3.

If another Warlock feature gives you spells that you always have prepared, those spells don't count against the number of spells you can prepare with this feature, but those spells otherwise count as Warlock spells for you.

Changing Your Prepared Spells. Whenever you gain a Warlock level, you can replace one spell on your list with another Warlock spell of an eligible level.

Spellcasting Ability. Charisma is the spellcasting ability for your Warlock spells.

Spellcasting Focus. You can use an Arcane Focus as a Spellcasting Focus for your Warlock spells.",1,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,1,PASSIVE,AT_WILL
118577bc-0bac-5546-a735-538ca5611b39,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magical Cunning,"You can perform an esoteric rite for 1 minute. At the end of it, you regain expended Pact Magic spell slots but no more than a number equal to half your maximum (round up). Once you use this feature, you can't do so again until you finish a Long Rest.",2,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,2,PASSIVE,AT_WILL
31743954-af64-5afa-a619-323a47772f6b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Warlock Subclass,"You gain a Warlock subclass of your choice. The Fiend Patron subclass is detailed after this class's description. A subclass is a specialization that grants you features at certain Warlock levels. For the rest of your career, you gain each of your subclass's features that are of your Warlock level or lower.",3,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,3,PASSIVE,AT_WILL
4431684d-7d99-52f0-97ed-9facbbb35150,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ability Score Improvement,"You gain the Ability Score Improvement feat (see ""Feats"") or another feat of your choice for which you qualify. You gain this feature again at Warlock levels 8, 12, and 16.",4,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,4,PASSIVE,AT_WILL
e177d425-3878-56bc-953e-3ac9d84f34e8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Contact Patron,"In the past, you usually contacted your patron through intermediaries. Now you can communicate directly; you always have the Contact Other Plane spell prepared. With this feature, you can cast the spell without expending a spell slot to contact your patron, and you automatically succeed on the spell's saving throw.

Once you cast the spell with this feature, you can't do so in this way again until you finish a Long Rest.",5,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,9,PASSIVE,AT_WILL
5c7f78db-0091-5af6-ac45-53ee9ea5db0a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Mystic Arcanum,"Your patron grants you a magical secret called an arcanum. Choose one level 6 Warlock spell as this arcanum.

You can cast your arcanum spell once without expending a spell slot, and you must finish a Long Rest before you can cast it in this way again.

As shown in the Warlock Features table, you gain another Warlock spell of your choice that can be cast in this way when you reach Warlock levels 13 (level 7 spell), 15 (level 8 spell), and 17 (level 9 spell). You regain all uses of your Mystic Arcanum when you finish a Long Rest.

Whenever you gain a Warlock level, you can replace one of your arcanum spells with another Warlock spell of the same level.",6,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,11,PASSIVE,AT_WILL
391909b7-9279-5aa0-97bd-e1975c38ebc3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Epic Boon,"You gain an Epic Boon feat (see ""Feats"") or another feat of your choice for which you qualify. Boon of Fate is recommended.",7,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,19,PASSIVE,AT_WILL
ae83f4fd-f568-582e-8465-296720224eca,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Eldritch Master,"When you use your Magical Cunning feature, you regain all your expended Pact Magic spell slots.",8,d5dabf61-a3cb-5dde-a75e-9667de1e6294,NULL,20,PASSIVE,AT_WILL
8ddefccb-903f-5950-a821-d06785caa545,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Dark One's Blessing,"When you reduce an enemy to 0 Hit Points, you gain Temporary Hit Points equal to your Charisma modifier plus your Warlock level (minimum of 1 Temporary Hit Point). You also gain this benefit if someone else reduces an enemy within 10 feet of you to 0 Hit Points.",9,d5dabf61-a3cb-5dde-a75e-9667de1e6294,b570867e-a55b-5c00-a63e-f1b724152b99,3,PASSIVE,AT_WILL
adabfeb1-3bbe-52d3-88a7-7827f54dfdf5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fiend Spells,"The magic of your patron ensures you always have certain spells ready; when you reach a Warlock level specified in the Fiend Spells table, you thereafter always have the listed spells prepared.

Fiend Spells
Warlock Level Spells
3  Burning Hands, Command,
Scorching Ray, Suggestion
5  Fireball, Stinking Cloud
7  Fire Shield, Wall of Fire
9  Geas, Insect Plague",10,d5dabf61-a3cb-5dde-a75e-9667de1e6294,b570867e-a55b-5c00-a63e-f1b724152b99,3,PASSIVE,AT_WILL
b09ea272-e339-55eb-b516-8d355a2e2e49,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Dark One's Own Luck,"You can call on your fiendish patron to alter fate in your favor. When you make an ability check or a saving throw, you can use this feature to add 1d10 to your roll. You can do so after seeing the roll but before any of the roll's effects occur.

You can use this feature a number of times equal to your Charisma modifier (minimum of once), but you can use it no more than once per roll. You regain all expended uses when you finish a Long Rest.",11,d5dabf61-a3cb-5dde-a75e-9667de1e6294,b570867e-a55b-5c00-a63e-f1b724152b99,6,PASSIVE,AT_WILL
c2cc0f18-2211-5897-b745-974a004fa577,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fiendish Resilience,"Choose one damage type, other than Force, whenever you finish a Short or Long Rest. You have Resistance to that damage type until you choose a different one with this feature.",12,d5dabf61-a3cb-5dde-a75e-9667de1e6294,b570867e-a55b-5c00-a63e-f1b724152b99,10,PASSIVE,AT_WILL
cdc1d913-4c96-5627-bf74-a721c6044fc4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Hurl Through Hell,"Once per turn when you hit a creature with an attack roll, you can try to instantly transport the target through the Lower Planes. The target must succeed on a Charisma saving throw against your spell save DC, or the target disappears and hurtles through a nightmare landscape. The target takes 8d10 Psychic damage if it isn't a Fiend, and it has the Incapacitated condition until the end of your next turn, when it returns to the space it previously occupied or the nearest unoccupied space.

Once you use this feature, you can't use it again until you finish a Long Rest unless you expend a Pact Magic spell slot (no action required) to restore your use of it.",13,d5dabf61-a3cb-5dde-a75e-9667de1e6294,b570867e-a55b-5c00-a63e-f1b724152b99,14,PASSIVE,AT_WILL
50c7e857-6204-589c-ae22-c88d56817378,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"As a student of arcane magic, you have learned to cast spells. See ""Spells"" for the rules on spellcasting. The information below details how you use those rules with Wizard spells, which appear in the Wizard spell list later in the class's description.

Cantrips. You know three Wizard cantrips of your choice. Light, Mage Hand, and Ray of Frost are recommended. Whenever you finish a Long Rest, you can replace one of your cantrips from this feature with another Wizard cantrip of your choice.

——Spell Slots per Spell Level——
Prepared
Spells  1  2  3  4  5  6  7  8  9
3  4  2 — — — — — — — —
3  5  3 — — — — — — — —
3  6  4  2 — — — — — — —
4  7  4  3 — — — — — — —
4  9  4  3  2 — — — — — —
4  10  4  3  3 — — — — — —
4  11  4  3  3  1 — — — — —
4  12  4  3  3  2 — — — — —
4  14  4  3  3  3  1 — — — —
5  15  4  3  3  3  2 — — — —
5  16  4  3  3  3  2  1 — — —
5  16  4  3  3  3  2  1 — — —
5  17  4  3  3  3  2  1  1 — —
5  18  4  3  3  3  2  1  1 — —
5  19  4  3  3  3  2  1  1  1 —
5  21  4  3  3  3  2  1  1  1 —
5  22  4  3  3  3  2  1  1  1  1
5  23  4  3  3  3  3  1  1  1  1
5  24  4  3  3  3  3  2  1  1  1
5  25  4  3  3  3  3  2  2  1  1

When you reach Wizard levels 4 and 10, you learn another Wizard cantrip of your choice, as shown in the Cantrips column of the Wizard Features table.

Spellbook. Your wizardly apprenticeship culminated in the creation of a unique book: your spellbook. It is a Tiny object that weighs 3 pounds, contains 100 pages, and can be read only by you or someone casting Identify. You determine the book's appearance and materials, such as a gilt-edged tome or a collection of vellum bound with twine.

The book contains the level 1+ spells you know. It starts with six level 1 Wizard spells of your choice. Detect Magic, Feather Fall, Mage Armor, Magic Missile, Sleep, and Thunderwave are recommended.

Whenever you gain a Wizard level after 1, add two Wizard spells of your choice to your spellbook. Each of these spells must be of a level for which you have spell slots, as shown in the Wizard Features table. The spells are the culmination of arcane research you do regularly.

Spell Slots. The Wizard Features table shows how many spell slots you have to cast your level 1+ spells. You regain all expended slots when you finish a Long Rest.

Prepared Spells of Level 1+. You prepare the list of level 1+ spells that are available for you to cast with this feature. To do so, choose four spells from your spellbook. The chosen spells must be of a level for which you have spell slots.

The number of spells on your list increases as you gain Wizard levels, as shown in the Prepared Spells column of the Wizard Features table. Whenever that number increases, choose additional Wizard spells until the number of spells on your list matches the number in the table. The chosen spells must be of a level for which you have spell slots. For example, if you're a level 3 Wizard, your list of prepared spells can include six spells of levels 1 and 2 in any combination, chosen from your spellbook.

If another Wizard feature gives you spells that you always have prepared, those spells don't count against the number of spells you can prepare with this feature, but those spells otherwise count as Wizard spells for you.

Changing Your Prepared Spells. Whenever you finish a Long Rest, you can change your list of prepared spells, replacing any of the spells there with spells from your spellbook.

Spellcasting Ability. Intelligence is your spellcasting ability for your Wizard spells.

Spellcasting Focus. You can use an Arcane Focus or your spellbook as a Spellcasting Focus for your Wizard spells.",0,809eb721-f97d-511f-8874-9bfe81c64628,NULL,1,PASSIVE,AT_WILL
468cf323-ee75-57c1-8875-cf88d531fb9b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ritual Adept,"You can cast any spell as a Ritual if that spell has the Ritual tag and the spell is in your spellbook. You needn't have the spell prepared, but you must read from the book to cast a spell in this way.",1,809eb721-f97d-511f-8874-9bfe81c64628,NULL,1,PASSIVE,AT_WILL
10e9dad5-ba6b-54f2-87f9-602721745aa7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Arcane Recovery,"You can regain some of your magical energy by studying your spellbook. When you finish a Short Rest, you can choose expended spell slots to recover. The spell slots can have a combined level equal to no more than half your Wizard level (round up), and none of the slots can be level 6 or higher. For example, if you're a level 4 Wizard, you can recover up to two levels' worth of spell slots, regaining either one level 2 spell slot or two level 1 spell slots.

Once you use this feature, you can't do so again until you finish a Long Rest.",2,809eb721-f97d-511f-8874-9bfe81c64628,NULL,1,PASSIVE,AT_WILL
465d25e7-a2f8-59cb-8c66-6e20e6678087,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Scholar,"While studying magic, you also specialized in another field of study. Choose one of the following skills in which you have proficiency: Arcana, History, Investigation, Medicine, Nature, or Religion. You have Expertise in the chosen skill.",3,809eb721-f97d-511f-8874-9bfe81c64628,NULL,2,PASSIVE,AT_WILL
1803f30d-ae15-5ca7-897c-6ab3153f96ef,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Wizard Subclass,"You gain a Wizard subclass of your choice. The Evoker subclass is detailed after this class's description. A subclass is a specialization that grants you features at certain Wizard levels. For the rest

E  r  s
xpandinG and  EplacinG a  pEllBook
The spells you add to your spellbook as you gain
levels reflect your ongoing magical research, but you
might find other spells during your adventures that
you can add to the book. You could discover a Wiz-
ard spell on a it into your spellbook. Copying a Spell into the Book. When you find a level 1+ Wizard spell, you can copy it into your spellbook if it's of a level you can prepare and if you have time to copy it. For each level of the spell, theSpell Scroll, for example, and then copy
transcription takes 2 hours and costs 50 GP. After ward you can prepare the spell like the other spells in your spellbook.-
Copying the Book. your spellbook into another book. This is like copy- ing a new spell into your spellbook but faster, since you already know how to cast the spell. You need spend only 1 hour and 10 GP for each level of the copied spell. If you lose your spellbook, you can use the same procedure to transcribe the Wizard spells that you have prepared into a new spellbook. Filling out the remainder of the new book requires you to find new spells to do so. For this reason, many wizards keep a backup spellbook. You can copy a spell from

of your career, you gain each of your subclass's features that are of your Wizard level or lower.",4,809eb721-f97d-511f-8874-9bfe81c64628,NULL,3,PASSIVE,AT_WILL
43597c03-e2b3-5f0b-afb6-00a7499c18c0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ability Score Improvement,"You gain the Ability Score Improvement feat (see ""Feats"") or another feat of your choice for which you qualify. You gain this feature again at Wizard levels 8, 12, and 16.",5,809eb721-f97d-511f-8874-9bfe81c64628,NULL,4,PASSIVE,AT_WILL
a1105d3a-3ade-5825-8911-52181eb3ff98,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Memorize Spell,"Whenever you finish a Short Rest, you can study your spellbook and replace one of the level 1+ Wizard spells you have prepared for your Spellcasting feature with another level 1+ spell from the book.",6,809eb721-f97d-511f-8874-9bfe81c64628,NULL,5,PASSIVE,AT_WILL
39b610a8-1d2a-5514-80ba-050d7ceb769d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spell Mastery,"You have achieved such mastery over certain spells that you can cast them at will. Choose a level 1 and a level 2 spell in your spellbook that have a casting time of an action. You always have those spells prepared, and you can cast them at their lowest level without expending a spell slot. To cast either spell at a higher level, you must expend a spell slot.

Whenever you finish a Long Rest, you can study your spellbook and replace one of those spells with an eligible spell of the same level from the book.",7,809eb721-f97d-511f-8874-9bfe81c64628,NULL,18,PASSIVE,AT_WILL
68d64471-20fc-5af2-9bfa-74bea694f25f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Epic Boon,"You gain an Epic Boon feat (see ""Feats"") or another feat of your choice for which you qualify. Boon of Spell Recall is recommended.",8,809eb721-f97d-511f-8874-9bfe81c64628,NULL,19,PASSIVE,AT_WILL
bab4b93b-bb81-5b9d-8d57-ade84c47d07b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Signature Spells,"Choose two level 3 spells in your spellbook as your signature spells. You always have these spells prepared, and you can cast each of them once at level 3 without expending a spell slot. When you do so, you can't cast them in this way again until you finish a Short or Long Rest. To cast either spell at a higher level, you must expend a spell slot.",9,809eb721-f97d-511f-8874-9bfe81c64628,NULL,20,PASSIVE,AT_WILL
62f2ec89-15ac-5f64-9f97-ca3360f325b3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Evocation Savant,"Choose two Wizard spells from the Evocation school, each of which must be no higher than level 2, and add them to your spellbook for free.

In addition, whenever you gain access to a new level of spell slots in this class, you can add one Wizard spell from the Evocation school to your spellbook for free. The chosen spell must be of a level for which you have spell slots.",10,809eb721-f97d-511f-8874-9bfe81c64628,fa71eb5a-10ad-57e4-940b-33fb87030145,3,PASSIVE,AT_WILL
f133cb79-e6dc-5e3c-aee3-8c60d71d7783,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Potent Cantrip,"Your damaging cantrips affect even creatures that avoid the brunt of the effect. When you cast a cantrip at a creature and you miss with the attack roll or the target succeeds on a saving throw against the cantrip, the target takes half the cantrip's damage (if any) but suffers no additional effect from the cantrip.",11,809eb721-f97d-511f-8874-9bfe81c64628,fa71eb5a-10ad-57e4-940b-33fb87030145,3,PASSIVE,AT_WILL
4be28cfa-78aa-5055-8f2c-af2b492e1348,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Sculpt Spells,"You can create pockets of relative safety within the effects of your evocations. When you cast an Evocation spell that affects other creatures that you can see, you can choose a number of them equal to 1 plus the spell's level. The chosen creatures automatically succeed on their saving throws against the spell, and they take no damage if they would normally take half damage on a successful save.",12,809eb721-f97d-511f-8874-9bfe81c64628,fa71eb5a-10ad-57e4-940b-33fb87030145,6,PASSIVE,AT_WILL
3f3a0b45-5cb0-5e5e-9d1d-dc34a4ec1adc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Empowered Evocation,"Whenever you cast a Wizard spell from the Evocation school, you can add your Intelligence modifier to one damage roll of that spell.",13,809eb721-f97d-511f-8874-9bfe81c64628,fa71eb5a-10ad-57e4-940b-33fb87030145,10,PASSIVE,AT_WILL
1b4e3e83-d231-534d-97d9-340d839fe01b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Overchannel,"You can increase the power of your spells. When you cast a Wizard spell with a spell slot of levels 1-5 that deals damage, you can deal maximum damage with that spell on the turn you cast it.

The first time you do so, you suffer no adverse effect. If you use this feature again before you finish a Long Rest, you take 2d12 Necrotic damage for each level of the spell slot immediately after you cast it. This damage ignores Resistance and Immunity.

Each time you use this feature again before finishing a Long Rest, the Necrotic damage per spell level increases by 1d12.",14,809eb721-f97d-511f-8874-9bfe81c64628,fa71eb5a-10ad-57e4-940b-33fb87030145,14,PASSIVE,AT_WILL
